"Albania, Fixed - AMC",355,35558594,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558624,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558670,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558693,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558724,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558764,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558790,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558824,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558842,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558852,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558882,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558924,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558953,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35558983,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559150,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559240,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559324,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559360,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559394,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559424,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559462,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559492,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559540,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559572,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559622,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559664,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559674,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559684,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559694,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559722,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559754,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559770,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35559794,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35572780,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581140,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581141,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581240,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581241,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581340,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581341,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581450,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581451,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35581540,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35586022,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35586070,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35586082,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35586150,0.1275,0.1275,No Change,2024-03-05,1,1
"Albania, Fixed - AMC",355,35586260,0.1275,0.1275,No Change,2024-03-05,1,1
